Job name,Company name,Star,Lương,Skills,Job Expertise,Job Domain,Kinh nghiệm,Level,Work at,Work days,Company size,Address,Company industry,Company country,link
"Associate Project Manager (Games, Agile, English)",Athena Studio,4.9,You'll love it,"Project Management,Product Management,Games,Data Analysis,Agile,English",Project Manager,"Game,IT Services and IT Consulting,Software Development Outsourcing,Software Products and Web Services,AI Software & Services",,,At office,Monday - Friday,151-300 employees,"40A Lam Sơn, Phường 2, Tan Binh, Ho Chi Minh",Game,United Arab Emirates,https://itviec.com/it-jobs/associate-project-manager-games-agile-english-athena-studio-3101
"Middle Frontend Developer (ReactJS, JavaScript, HTML5)",BLUE DRAGON COMMUNICATIONS,,You'll love it,"ReactJS,UI-UX,CSS 3,HTML5,JavaScript",Frontend Developer,Software Products and Web Services,,,At office,Monday - Friday,1-50 employees,"Apartment B1, D’ Verano Residential, Thu Thiem new urban area, An Khanh Ward, Thu Duc City, Ho Chi Minh",Software Products and Web Services,Vietnam,https://itviec.com/it-jobs/middle-frontend-developer-reactjs-javascript-html5-blue-dragon-communications-3141
"(Đống Đa) PHP Backend (Laravel, AI)",Neos Việt Nam,4.0,"800 - 1,500 USD","Laravel,AI,Flutter,React Native,AWS,PHP",Backend Developer,"Game,IT Services and IT Consulting,Software Development Outsourcing,Software Products and Web Services,AI Software & Services",,,At office,Monday - Friday,51-150 employees,"Tầng 7, tòa nhà Ocean Park, số 1 Đào Duy Anh, Dong Da, Ha Noi",Software Development Outsourcing,Japan,https://itviec.com/it-jobs/dong-da-php-backend-laravel-ai-neos-viet-nam-0615
Mobile Developer (Flutter/ Dart),FLASH BOX Photobooth Vietnam,,You'll love it,"Flutter,Android,iOS,Firebase,AWS,Dart",Mobile Application Developer,Tourism and Hospitality Services,,,At office,Monday - Friday,51-150 employees,"59/16A Dinh Bo Linh, Ward 26, Binh Thanh, Ho Chi Minh",Tourism and Hospitality Services,Vietnam,https://itviec.com/it-jobs/mobile-developer-flutter-dart-flash-box-photobooth-vietnam-0259
Web & Graphic Designer,Breadstack Technologies Inc,4.2,"900 - 1,500 USD","Visual Design,UI-UX,English",Visual / Graphic Designer,"E-commerce,Media, Advertising and Entertainment,IT Services and IT Consulting",,,Hybrid,Monday - Friday,1-50 employees,"152 Phó Đức Chính Trúc Bạch, Ba Dinh, Ha Noi",IT Services and IT Consulting,Canada,https://itviec.com/it-jobs/web-graphic-designer-breadstack-technologies-inc-3807
"Senior Data Analyst (Python, SQL, English)",GeoComply (GeoTech Hub Vietnam),4.7,You'll love it,"Data Analysis,R,Python,NoSQL,SQL,Database",Data Analyst,"IT Services and IT Consulting,Cyber Security,Software Development Outsourcing,Software Products and Web Services,AI Software & Services",,,Hybrid,Monday - Friday,301-500 employees,"Vincom Center Đồng Khởi, 72 Lê Thánh Tôn, Phường Bến Nghé, District 1, Ho Chi Minh",Software Products and Web Services,Canada,https://itviec.com/it-jobs/senior-data-analyst-python-sql-english-geocomply-geotech-hub-vietnam-4711
Techlead (NodeJs/ReactJS),"SOFTFLEX LLC CO.,LTD",,Up to 5000$,"NodeJS,Leadership,English,AWS,Flutter,ReactJS",Software/Technical Architect,Financial Services,,,At office,Monday - Friday,1-50 employees,"Epic tower, Lane 19 Duy Tan street, Cau Giay, Ha Noi",Software Products and Web Services,Vietnam,https://itviec.com/it-jobs/techlead-nodejs-reactjs-softflex-llc-co-ltd-5309
"Senior Software Engineer (Java, Spring boot, SQL)",SHBFinance,4.9,"1,300 - 1,900 USD","Java,Fullstack,Spring Boot,Microservices,PHP,SQL",Backend Developer,"Banking,Financial Services",,,At office,Monday - Friday,1000+ employees,"Gelex Tower, 52 Lê Đại Hành, phường Lê Đại Hành, Hai Ba Trung, Ha Noi",Financial Services,Vietnam,https://itviec.com/it-jobs/senior-software-engineer-java-spring-boot-sql-shbfinance-3603
"Middle/ Senior DevOps Engineer (Cloud, AWS)",Blue Belt Technology,3.8,"1,000 - 4,000 USD","AWS,DevOps,DevSecOps,Google Cloud,Cloud,English",DevOps Engineer,"Blockchain & Web3 Services,IT Services and IT Consulting,Software Development Outsourcing,Financial Services,AI Software & Services",,,At office,Monday - Friday,51-150 employees,"Level 3, The Loop Building, 241 Xuan Thuy, Cau Giay, Ha Noi",IT Services and IT Consulting,Japan,https://itviec.com/it-jobs/middle-senior-devops-engineer-cloud-aws-blue-belt-technology-3950
Middle/Senior Front-End Developer,Laidon Group,,You'll love it,"Ui5,HTML,ReactJS,JavaScript,CSS,English",Frontend Developer,Software Products and Web Services,,,At office,Monday - Friday,51-150 employees,"324 Le Van Sy, Ward 2, Tan Binh, Ho Chi Minh",Software Products and Web Services,Vietnam,https://itviec.com/it-jobs/middle-senior-front-end-developer-laidon-group-0902
"Head of Data (Azure, Data Engineer, Data Analysis, ETL)",Viet Thai International,,You'll love it,"Data Engineer,ETL,Databricks,Data Warehousing,Data Analysis,Azure",Data Engineer,Retail and Wholesale,,,At office,Monday - Friday,301-500 employees,"Khu đô thị Sala, 119 - 127 Nguyen Co Thach, Thu Duc City, Ho Chi Minh",Retail and Wholesale,Vietnam,https://itviec.com/it-jobs/head-of-data-azure-data-engineer-data-analysis-etl-viet-thai-international-3802
Lead/Senior Cloud Engineer,GFT Technologies Vietnam,4.9,You'll love it,"AWS,English,Kubernetes,Terraform,AWS Lambda,AWS CloudFormation",Cloud Engineer,"Banking,IT Services and IT Consulting,Software Development Outsourcing",,,Hybrid,Monday - Friday,151-300 employees,"29A Nguyen Dinh Chieu, District 1, Ho Chi Minh",Banking,Germany,https://itviec.com/it-jobs/lead-senior-cloud-engineer-gft-technologies-vietnam-2459
Software Developer (Java),IGS Group Vietnam Company Limited,,You'll love it,"Java,DevSecOps,SQL,CI/CD,Cloud,Enterprise Architecture",Software/Technical Architect,IT Services and IT Consulting,,,At office,Monday - Friday,1-50 employees,"Số 25-01, Tòa nhà Keangnam (Landmark 72), Cầu Giấy, phường Yên Hòa, Cau Giay, Ha Noi",IT Services and IT Consulting,Vietnam,https://itviec.com/it-jobs/software-developer-java-igs-group-vietnam-company-limited-4444
VIC - AI Engineer (Machine Learning/ Deep Learning),Viettel Group,3.6,You'll love it,"AI,SQL,Java,Python,Deep Learning,Machine Learning",AI / Machine Learning Engineer,Telecommunication,,,At office,Monday - Friday,1000+ employees,"Tầng 5, Trụ sở chính của Tập đoàn Viettel, Lô D26, Khu đô thị mới Cầu Giấy, phường Yên Hòa, Cau Giay, Ha Noi",Telecommunication,Vietnam,https://itviec.com/it-jobs/vic-ai-engineer-machine-learning-deep-learning-viettel-group-5114
Middle/ Senior Golang Developer,Nexsoft Technology,,You'll love it,"Golang,Cloud,Blockchain,Agile,Kubernetes,Cryptography",Backend Developer,IT Services and IT Consulting,,,At office,Monday - Friday,1-50 employees,"Tòa Nhà Flemington, 182 Lê Đại Hành, Phường Phú Thọ, District 10, Ho Chi Minh",IT Services and IT Consulting,Vietnam,https://itviec.com/it-jobs/middle-senior-golang-developer-nexsoft-technology-3903
"[Middle, Senior] BackEnd Engineer (Java, Spring Boot)",MB Bank,4.9,You'll love it,"Java,MySQL,AI,Microservices,Spring,Oracle",Backend Developer,"Banking,Financial Services",,,At office,Monday - Friday,1000+ employees,"Tòa nhà MB, số 18 Lê Văn Lương, Cau Giay, Ha Noi",Banking,Vietnam,https://itviec.com/it-jobs/middle-senior-backend-engineer-java-spring-boot-mb-bank-2842
Senior/Lead Performance Tester,One Mount Group,4.1,You'll love it,"Tester,LoadRunner,API,SQL,Jmeter",Performance / Load Tester,"Banking,Financial Services",,,At office,Monday - Saturday,1000+ employees,"Tower 2 (T26) Times City, 458 Minh Khai, Hai Ba Trung, Ha Noi",IT Services and IT Consulting,Vietnam,https://itviec.com/it-jobs/senior-lead-performance-tester-one-mount-group-3333
"Game Client Developer (Cocos Creator, Unity)",CÔNG TY CỔ PHẦN SMARTSCALE,,You'll love it,"Games,TypeScript,JavaScript,Unity,Cocos Creator",Game Developer,Game,,,At office,Monday - Friday,1-50 employees,"10 Trần Phú, Hà Đông, Hà Nội, Ha Dong, Ha Noi",Game,Vietnam,https://itviec.com/it-jobs/game-client-developer-cocos-creator-unity-cong-ty-co-phan-smartscale-4536
Engineering Manager,NAB Innovation Centre Vietnam,4.6,You'll love it,"Team Management,Java,Cloud,Project Management,Product Management,Software Architecture",Manager,IT Services and IT Consulting,,,Hybrid,Monday - Friday,1000+ employees,"The Hallmark, 15 Tran Bach Dang, Thu Thiem Ward, Thu Duc City, Ho Chi Minh",Banking,Australia,https://itviec.com/it-jobs/engineering-manager-nab-innovation-centre-vietnam-2956
Embedded Software Engineer,Industrial Embedded Solutions,,You'll love it,"Embedded,C language,IoT,Linux,C++,Python",Embedded Engineer,"Emerging Tech R&D,AI Software & Services",,,At office,Monday - Friday,1-50 employees,"7A Thoại Ngọc Hầu, Hòa Thạnh, Tân Phú, TPHCM, Tan Phu, Ho Chi Minh",AI Software & Services,Vietnam,https://itviec.com/it-jobs/embedded-software-engineer-industrial-embedded-solutions-2704
Senior Remote Full-stack Developer (Wordpress/NextJS),Xenia Tech,4.9,You'll love it,"ReactJS,CI/CD,TypeScript,PHP,Wordpress,NextJS",Fullstack Developer,IT Services and IT Consulting,,,Remote,Monday - Friday,1-50 employees,"178 Tran Hung Dao, An Hai Tay, Son Tra, Da Nang",IT Services and IT Consulting,United Kingdom,https://itviec.com/it-jobs/senior-remote-full-stack-developer-wordpress-nextjs-xenia-tech-5215
"Senior Frontend Developer (Angular, ReactJS)",Golden Friend,,You'll love it,"Angular,ReactJS,TypeScript,JavaScript",Frontend Developer,Retail and Wholesale,,,At office,Monday - Friday,301-500 employees,"Tầng 1, Vincom Cộng Hòa, 15-17 Cộng Hòa, Phường 4, Tan Binh, Ho Chi Minh",Financial Services,Vietnam,https://itviec.com/it-jobs/senior-frontend-developer-angular-reactjs-golden-friend-0045
Senior Backend Engineer_Java/English,"TPIsoftware Co., Ltd",,You'll love it,"Java,English,Scrum,AWS,SQL,J2EE",Backend Developer,"Insurance,Banking,IT Services and IT Consulting,Financial Services",,,At office,Monday - Friday,1-50 employees,"Lim Tower, 29A Nguyễn Đình Chiểu, Đa Kao, District 1, Ho Chi Minh",Software Products and Web Services,Taiwan,https://itviec.com/it-jobs/senior-backend-engineer_java-english-tpisoftware-co-ltd-0246
Back-end Engineer (Python),Devtify Technologies Corporation,5.0,"1,000 - 2,000 USD","Python,DevOps",Backend Developer,AI Software & Services,,,At office,Monday - Friday,1-50 employees,"80/73/25 Hoang Hoa Tham, Ward 7, Binh Thanh, Ho Chi Minh",Software Products and Web Services,Vietnam,https://itviec.com/it-jobs/back-end-engineer-python-devtify-technologies-corporation-0019
[Sign-on Bonus] Backend Engineer (Nodejs),Everfit,,You'll love it,"NodeJS,PostgreSql,AWS,Kafka,MongoDB,ExpressJS",Backend Developer,"Blockchain & Web3 Services,Food and Beverage,E-commerce,Software Products and Web Services,Sports and Fitness",,,At office,Monday - Friday,51-150 employees,"12A, Vietinbank building, 36 Tran Quoc Toan, Da Nang, Hai Chau, Da Nang",Software Products and Web Services,United States,https://itviec.com/it-jobs/backend-engineer-nodejs-everfit-1630
"AI Engineer (ML, Python, NumPy, Pytorch, Pandas)",CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ PHÁT TRIỂN TRÍ TUỆ NHÂN TẠO AIDIA,,"600 - 1,200 USD","AI,Pandas,NumPy,PyTorch,Machine Learning,Python",AI / Machine Learning Engineer,AI Software & Services,,,At office,Monday - Friday,1-50 employees,"Tầng 12, Tòa nhà CTM - Số 139 Cầu Giấy, Cau Giay, Ha Noi",AI Software & Services,Vietnam,https://itviec.com/it-jobs/ai-engineer-ml-python-numpy-pytorch-pandas-cong-ty-co-phan-dau-tu-va-phat-trien-tri-tue-nhan-tao-aidia-3810
Android Dev Mobile App (Java/Kotlin),TOHSoft,4.8,You'll love it,"Android,English,Software Architecture,SQL,Java,Kotlin",Mobile Application Developer,"Software Development Outsourcing,Software Products and Web Services",,,At office,Monday - Friday,51-150 employees,"Tầng 16 toà nhà văn phòng Viwaseen Số 48, Đường Tố Hữu, phường Trung Văn, Nam Tu Liem, Ha Noi",Telecommunication,Vietnam,https://itviec.com/it-jobs/android-dev-mobile-app-java-kotlin-tohsoft-5801
Mobile Developer (JavaScript),Daoukiwoom Innovation,,"700 - 1,800 USD","JavaScript,React Native,CSS,HTML5",Mobile Application Developer,Financial Services,,,At office,Monday - Friday,51-150 employees,"14F, AP Tower, 518B Dien Bien Phu Street, Ward 21, Binh Thanh, Ho Chi Minh",IT Services and IT Consulting,South Korea,https://itviec.com/it-jobs/mobile-developer-javascript-daoukiwoom-innovation-3630
Technical Lead (Golang),GFT Technologies Vietnam,4.9,You'll love it,"Golang,Java,English",Software/Technical Architect,"Banking,IT Services and IT Consulting",,,Hybrid,Monday - Friday,151-300 employees,"29A Nguyen Dinh Chieu, District 1, Ho Chi Minh",Banking,Germany,https://itviec.com/it-jobs/technical-lead-golang-gft-technologies-vietnam-5132
Frontend Developer (CSS/Tailwind/JavaScript/TypeScript),WTECH VIETNAM,,You'll love it,"CSS,HTML,TypeScript,JavaScript,Tailwind",Frontend Developer,Blockchain & Web3 Services,,,At office,Monday - Friday,1-50 employees,"Số 28 đường Trần Quốc Thảo,Phường Xuân Hòa, District 3, Ho Chi Minh",Software Development Outsourcing,Vietnam,https://itviec.com/it-jobs/frontend-developer-css-tailwind-javascript-typescript-wtech-vietnam-0948
"Senior Golang Backend Developer (English, DevOps)",ekino Vietnam,3.4,Attractive salary!,"Golang,Azure,PostgreSql,Microservices,DevOps,English",Backend Developer,"IT Services and IT Consulting,Software Development Outsourcing,Software Products and Web Services",,,At office,Monday - Friday,151-300 employees,"The Emporium, 3rd Floor, 184 Le Dai Hanh, Phu Tho Ward, Ho Chi Minh city, District 11, Ho Chi Minh",IT Services and IT Consulting,France,https://itviec.com/it-jobs/senior-golang-developer-english-required-devops-ekino-vietnam-4754
"Software Engineer (Java, Golang, NodeJS)",CÔNG TY TNHH GIẢI PHÁP BRAIN TECH,,You'll love it,"Java,Elasticsearch,Cassandra,Oracle,NodeJS,Golang",Software/Technical Architect,"Software Products and Web Services,AI Software & Services",,,At office,Monday - Friday,1-50 employees,"Phường Đức Nhuận, Phu Nhuan, Ho Chi Minh",AI Software & Services,Vietnam,https://itviec.com/it-jobs/software-engineer-java-golang-nodejs-cong-ty-tnhh-giai-phap-brain-tech-3514
Manual Tester (QA QC/English),Netcompany,4.4,You'll love it,"QA QC,Tester,English",Manual Tester,IT Services and IT Consulting,,,At office,Monday - Friday,1000+ employees,"Floors 24-25-26-27-29-31, Opal Tower. 92 Nguyen Huu Canh Street, Binh Thanh, Ho Chi Minh",IT Services and IT Consulting,Denmark,https://itviec.com/it-jobs/manual-tester-qa-qc-english-netcompany-1414
Senior Fullstack Developer,Simpson Strong-Tie Vietnam,4.0,You'll love it,"JavaScript,TypeScript,Java,VueJS,English,NextJS",Fullstack Developer,"E-commerce,Software Products and Web Services",,,Hybrid,Monday - Friday,501-1000 employees,"Sabay Building, 427 Truong Chinh Street, 14 Ward, Tan Binh, Ho Chi Minh",Software Products and Web Services,United States,https://itviec.com/it-jobs/senior-fullstack-developer-simpson-strong-tie-vietnam-0338
CVCC vận hành ứng dụng (T24/Smartvista/ESB/API/Omni ),ABBANK,,"1,500 - 2,500 USD","System Admin,Java,API,SQL,PHP,.NET",Banking & Financial Systems Developer,Banking,,,At office,Monday - Friday,1000+ employees,"36 Hoàng Cầu, Dong Da, Ha Noi",Banking,Vietnam,https://itviec.com/it-jobs/cvcc-van-hanh-ung-dung-t24-smartvista-esb-api-omni-abbank-4356
Senior Android Developer (Kotlin),"ANDPAD VietNam Co., Ltd",4.9,You'll love it,"Android,Kotlin,AWS,English",Mobile Application Developer,"Real Estate, Property and Construction,Software Products and Web Services",,,At office,Monday - Friday,51-150 employees,"3rd Floor, Dong Nhan Building, 90 Nguyen Dinh Chieu, Da Kao Ward, District 1, Ho Chi Minh",Software Products and Web Services,Japan,https://itviec.com/it-jobs/senior-android-developer-kotlin-andpad-vietnam-co-ltd-5435
Data Engineer (ETL),Hitachi Digital Services,3.3,You'll love it,"ETL,Java,SQL,Big Data,Spark,Python",Data Engineer,IT Services and IT Consulting,,,At office,Monday - Friday,1000+ employees,"Floor 18th, VCCI Tower, 9 Dao Duy Anh Street, Phuong Mai Ward, Dong Da, Ha Noi",IT Services and IT Consulting,United States,https://itviec.com/it-jobs/data-engineer-etl-hitachi-digital-services-1436
"Middle/Senior Infra/DevOps Engineer (AWS, Azure, Cloud)",CÔNG TY TNHH JV-IT TECHS,3.3,"1,200 - 1,500 USD","DevOps,CI/CD,Azure,Docker,Python,Cloud",DevOps Engineer,"Software Development Outsourcing,Software Products and Web Services,AI Software & Services",,,At office,Monday - Friday,51-150 employees,"2nd Floor, Ework Building 103A-105-107 Nguyen Thong street, ward 09 , District 3, Ho Chi Minh",Software Development Outsourcing,Japan,https://itviec.com/it-jobs/middle-senior-infra-devops-engineer-aws-azure-cloud-cong-ty-tnhh-jv-it-techs-0624
Full Stack Engineer (Fintech/ Startup/ HCM),"Net Protections Vietnam Co., Ltd.",,"1,000 - 1,600 USD","Software Architecture,IT Communication/Translation,ReactJS,Ruby,English",Fullstack Developer,Financial Services,,,At office,Monday - Friday,1-50 employees,"87A Ham Nghi, Nguyen Thai Binh ward, District 1, Ho Chi Minh",IT Services and IT Consulting,Japan,https://itviec.com/it-jobs/full-stack-engineer-fintech-startup-hcm-net-protections-vietnam-co-ltd-4519
Backend Engineer (Python/Django) – EdTech,CÔNG TY CỔ PHẦN CÔNG NGHỆ PARROT AI,,"1,000 - 1,500 USD","Python,DevOps,API,AI,PostgreSql,Django",Backend Developer,"Education and Training,Software Products and Web Services",,,At office,Monday - Friday,1-50 employees,"182 Phố Vọng, Phương Liệt, Thanh Xuân, Hà Nội, Thanh Xuan, Ha Noi",Education and Training,Vietnam,https://itviec.com/it-jobs/backend-engineer-python-django-edtech-cong-ty-co-phan-cong-nghe-parrot-ai-0737
"Android HMI SDK Dev (UI/UX, Jetpack Compose, Kotlin)",Suntech Vina (Hợp tác cùng tập đoàn CNTT hàng đầu Ấn độ),,Up to 2000$,"Android,Embedded Android,Git,Kotlin,SOLID Principles,UI-UX",Mobile Application Developer,"Manufacturing and Engineering,Software Products and Web Services",,,At office,Monday - Friday,1-50 employees,"Ba Đình, Hà Nội, Ba Dinh, Ha Noi",AI Software & Services,Vietnam,https://itviec.com/it-jobs/android-hmi-sdk-dev-ui-ux-jetpack-compose-kotlin-suntech-vina-hop-tac-cung-tap-doan-cntt-hang-dau-an-do-0557
